url,posted_date,letter_date,company,issuing_office,subject
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/premier-manufacturing-products-llc-678912-07022024,07/02/2024,07/02/2024,"Premier Manufacturing Products, LLC",Center for Drug Evaluation and Research | CDER,Finished Pharmaceuticals/Unapproved New Drug
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sun-pharmaceutical-industries-limited-677337-06182024,07/02/2024,06/18/2024,Sun Pharmaceutical Industries Limited,Center for Drug Evaluation and Research | CDER,CGMP/Finished Pharmaceuticals/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/akt-trading-inc-676865-06102024,07/02/2024,06/10/2024,AKT Trading Inc.,Division of West Coast Imports,Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ozempencom-684435-06242024,07/02/2024,06/24/2024,Ozempen.com,Center for Drug Evaluation and Research | CDER,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/k2-distro-llc-dba-k2-distribution-683562-06272024,06/27/2024,06/27/2024,"K2 Distro LLC, d/b/a K2 Distribution",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bimbo-bakeries-usa-inc-672140-06172024,06/25/2024,06/17/2024,"Bimbo Bakeries USA, Inc.",Division of Human and Animal Food Operations West IV,Food Labeling/Misbranded/False and Misleading
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/trippyvapors-llc-686570-06142024,06/25/2024,06/14/2024,Trippyvapors LLC,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sani-care-salon-products-inc-673747-04242024,06/25/2024,04/24/2024,"Sani-Care Salon Products, Inc.",Division of Pharmaceutical Quality Operations II,CGMP/Finished Pharmaceuticals/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/indiana-lions-eye-bank-inc-dba-visionfirst-indiana-lions-eye-bank-680039-06102024,06/25/2024,06/10/2024,"Indiana Lions Eye Bank, Inc. dba VisionFirst Indiana Lions Eye Bank",Division of Biological Products Operations II,"Deviations/CFR/Regulations for Human Cells, Tissues & Cellular Products (HCT/Ps)"
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/magma-holding-inc-dba-eightvape-686873-06202024,06/25/2024,06/20/2024,Magma Holding Inc. d/b/a EightVape,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vape-royalty-686814-06202024,06/25/2024,06/20/2024,Vape Royalty,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/buy-pods-now-686632-06142024,06/25/2024,06/14/2024,Buy Pods Now,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/frozen-food-development-inc-673836-06212024,06/25/2024,06/21/2024,"Frozen Food Development, Inc.",Division of Human and Animal Food Operations East II,"CGMP/Food/Prepared, Packed or Held Under Insanitary Conditions/Adulterated"
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/raya-green-coconut-co-684536-06212024,06/25/2024,06/21/2024,Raya Green Coconut Co.,Center for Food Safety and Applied Nutrition,Juice HACCP/CGMP for Foods/Adulterated/Insanitary Conditions
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tamara-fruit-cjsc-685855-06212024,06/25/2024,06/21/2024,Tamara Fruit CJSC,Center for Food Safety and Applied Nutrition,Juice HACCP/CGMP for Foods/Adulterated/Insanitary Conditions
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/dollar-tree-inc-674301-06112024,06/18/2024,06/11/2024,Dollar Tree Inc.,Center for Food Safety and Applied Nutrition (CFSAN),Adulterated Human Foods
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/chang-and-son-enterprises-inc-679517-05312024,06/18/2024,05/31/2024,"Chang and Son Enterprises, Inc.",Division of Human and Animal Food Operations East I,"CGMP/Food/Prepared, Packed or Held Under Insanitary Conditions/Adulterated/L. monocytogenes"
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vp-global-llc-dba-super-vape-pirates-686207-06102024,06/18/2024,06/10/2024,"VP Global, LLC d/b/a Super Vape Pirates",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/angela-d-ritter-md-681999-06072024,06/18/2024,06/07/2024,"Angela D. Ritter, M.D.",Center for Drug Evaluation and Research | CDER,Clinical Investigator (Sponsor)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/aqualex-co-ltd-672292-06122024,06/18/2024,06/12/2024,"Aqualex Co., Ltd.",Center for Drug Evaluation and Research | CDER,CGMP/Finished Pharmaceuticals/Unapproved New Drug/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/neobiosis-llc-662985-06052024,06/18/2024,06/05/2024,"Neobiosis, LLC",Division of Biological Products Operations I,"Deviations/CFR/Regulations for Human Cells, Tissues & Cellular Products (HCT/Ps)"
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/gfa-production-xiamen-co-ltd-678364-06132024,06/18/2024,06/13/2024,"GFA Production Xiamen Co., Ltd.",Center for Drug Evaluation and Research | CDER,CGMP/Finished Pharmaceuticals/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/landy-international-679066-06122024,06/18/2024,06/12/2024,Landy International,Center for Drug Evaluation and Research | CDER,CGMP/Finished Pharmaceuticals/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/jr-produce-inc-680830-05282024,06/18/2024,05/28/2024,"J&R Produce, Inc.",Division of Southwest Imports,Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mcclures-lancaster-old-fashioned-llc-670611-05162024,06/18/2024,05/16/2024,"McClure’s Lancaster Old Fashioned, LLC",Division of Human and Animal Food Operations East II,"CGMP/Food/Prepared, Packed or Held Under Insanitary Conditions/Adulterated"
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vapecom-685588-06122024,06/13/2024,06/12/2024,Vape.com,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ktx-warehousing-logistics-ltd-co-dba-vapepuffer-685590-06122024,06/13/2024,06/12/2024,KTX Warehousing & Logistics Ltd. Co. d/b/a VapePuffer,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/1-stop-supply-corp-dba-1-stop-vapor-supply-685573-06122024,06/13/2024,06/12/2024,1 Stop Supply Corp. dba 1 Stop Vapor Supply,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/west-coast-vape-supply-inc-685567-06122024,06/13/2024,06/12/2024,"West Coast Vape Supply, Inc",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/biz-pump-llc-dba-puffin-enterprises-685568-06122024,06/13/2024,06/12/2024,Biz Pump LLC d/b/a Puffin Enterprises,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/misthub-llc-685592-06122024,06/13/2024,06/12/2024,"Misthub, LLC",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/totaltoltrazurilcom-684418-05162024,06/11/2024,05/16/2024,totaltoltrazuril.com,Center for Veterinary Medicine,Unapproved New Animal Drug/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/toltrazuril-shop-684422-05162024,06/11/2024,05/16/2024,Toltrazuril Shop,Center for Veterinary Medicine,Unapproved New Animal Drug/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/linessa-farms-llc-684424-05162024,06/11/2024,05/16/2024,"Linessa Farms, LLC",Center for Veterinary Medicine,Unapproved New Animal Drug/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/midwest-foods-llc-677464-05212024,06/11/2024,05/21/2024,"Midwest Foods, LLC",Division of Human and Animal Food Operations West II,Acidified Foods/Prepared Packed or Held Under Insanitary Conditions
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cosmetic-solutions-llc-670486-05312024,06/11/2024,05/31/2024,"Cosmetic Solutions, LLC",Division of Pharmaceutical Quality Operations II,CGMP/Finished Pharmaceuticals/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tct-nutraceuticals-sdn-bhd-680743-06052024,06/11/2024,06/05/2024,TCT Nutraceuticals SDN. BHD,Center for Drug Evaluation and Research | CDER,CGMP/Finished Pharmaceuticals/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/big-island-candies-inc-681107-05292024,06/11/2024,05/29/2024,"Big Island Candies, Inc.",Division of Human and Animal Food Operations West V,CGMP Food Labeling/Misbranded/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fancystage-unipessoal-lda-678453-06042024,06/11/2024,06/04/2024,"Fancystage Unipessoal, LDA",Center for Drug Evaluation and Research | CDER,CGMP/Finished Pharmaceuticals/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/all-things-bunnies-inc-684415-05162024,06/11/2024,05/16/2024,"All Things Bunnies, Inc.",Center for Veterinary Medicine,Unapproved New Animal Drug/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/trexo-robotics-holdings-inc-673150-02072024,06/04/2024,02/07/2024,Trexo Robotics Holdings Inc.,"""OHT5: Office of Neurological and Physical Medicine Devices, Office of Product Evaluation and Quality""","Investigational Device Exemptions (IDE)/Premarket Approval Application (PMA) Adulterated Device, Misbranded"
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/baja-best-distributing-inc-680738-05012024,06/04/2024,05/01/2024,"Baja Best Distributing, Inc.",Division of Southwest Imports,Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/techlem-medical-corporation-671395-12262023,06/04/2024,12/26/2023,Techlem Medical Corporation,Center for Devices and Radiological Health,CGMP/QSR/Medical Devices/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/smoke-shop-direct-dist-inc-685352-05302024,05/30/2024,05/30/2024,"Smoke Shop Direct Dist, Inc.",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/aruba-aloe-balm-nv-674911-05132024,05/28/2024,05/13/2024,Aruba Aloe Balm N.V.,Center for Drug Evaluation and Research | CDER,CGMP/Finished Pharmaceuticals/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ward-smelling-salts-672166-04302024,05/28/2024,04/30/2024,Ward Smelling Salts,Center for Drug Evaluation and Research | CDER,Finished Pharmaceuticals/Unapproved New Drug/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/genpro-imports-export-inc-678393-05142024,05/28/2024,05/14/2024,Genpro Imports & Export Inc.,Division of West Coast Imports,Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/safari-stem-cell-llc-661023-04052024,05/28/2024,04/05/2024,"Safari Stem Cell, LLC",Division of Biological Products Operations II,CGMP/Finished Pharmaceuticals/Adulterated/Unapproved New Drug
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ostar-beauty-sci-tech-co-ltd-667871-12042023,05/28/2024,12/04/2023,Ostar Beauty Sci-Tech Co Ltd.,"OHT4: Office of Surgical and Infection Control Devices, Office of Product Evaluation and Quality",Investigational Device Exemptions (IDE)/Premarket Approval Application (PMA) Adulterated Device
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/amin-trading-agency-llc-680574-05052024,05/28/2024,05/05/2024,Amin Trading Agency LLC,Division of Northeast Imports,Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/biomic-sciences-llc-dba-ion-intelligence-nature-667601-05092024,05/28/2024,05/09/2024,"Biomic Sciences, LLC dba ION Intelligence of Nature",Division of Human and Animal Food Operations East II,CGMP/Finished Pharmaceuticals/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rash-catering-services-llc-678976-04222024,05/21/2024,04/22/2024,"Rash Catering Services, LLC",Division of Southwest Imports,FSVP/Seafood HACCP
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/meditco-inc-dba-phoenicia-specialty-foods-673485-02272024,05/21/2024,02/27/2024,"Meditco, Inc. D.B.A. Phoenicia Specialty Foods",Division of Southwest Imports,FSVP/Human and Animal Foods
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/central-admixture-pharmacy-services-inc-675065-03252024,05/21/2024,03/25/2024,"Central Admixture Pharmacy Services, Inc.",Division of Pharmaceutical Quality Operations IV,CGMP/Drug Products/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cookies-n-milk-llc-672621-04222024,05/21/2024,04/22/2024,"Cookies-n-Milk, LLC",Division of Human and Animal Food West III Compliance Branch (HAFW3-CB),CGMP/Packaging/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/akan-biosciences-inc-654674-04302024,05/21/2024,04/30/2024,"Akan Biosciences, Inc.",Office of Biological Products Operations – Division I,"CGMP/Regulations for Human Cells, Tissues & Cellular Products (HCT/Ps)"
